tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
5CF,41,42,54.1,100.69999999999999,54.699999999999996,99.30000000000001,1318880,1351462,10,2022-05-22T14:30:00Z,2022-05-22T20:30:00Z,1,112.81354942397721,306.8666231579461,-15.00887733941198,11.280867555086527,-4.565463082885743,-7.086321096801763
5CF,42,43,54.9,100.30000000000001,56.1,95.5,1352686,1381100,1,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,331.3649743807539,295.7356298702189,-49.63448024109329,23.974247714314373,-3.3862449798583927,7.227719036865229
5CF,42,43,55.5,97.1,57.3,96.5,1348763,1382319,2,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,203.82140596069704,349.77680140857586,-6.014840815866876,33.42198901809032,-4.300353182983395,11.739866888427738
5CF,42,43,55.1,98.9,56.5,98.9,1350970,1385263,3,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,155.8734352460004,0,1.590482344298119e-15,25.97454785176387,-2.9689777923583978,8.172022064208981
5CF,42,43,55.1,101.9,56.3,99.30000000000001,1354645,1385754,4,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,211.10133655596636,310.3268189214912,-26.760519734780523,22.76438673612414,-2.1356266204834,8.587400091552732
5CF,42,43,55.1,96.5,57.3,95.69999999999999,1348030,1381339,5,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,249.93743304550026,348.8723940077979,-8.020360989966921,40.86347995287662,2.1752014160840717e-4,4.308845111083979
5CF,42,43,54.9,98.30000000000001,56.9,99.1,1350236,1385506,6,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,228.22950895574357,12.33521613541518,8.107037913117086,37.1531818635473,-3.8098076751708967,5.2523480407714835
5CF,42,43,54.9,99.69999999999999,56.1,95.9,1351951,1381590,7,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,274.75114618774904,300.64520394111275,-39.30562838677571,23.33591984456546,-4.074402206420895,7.254891009521482
5CF,42,43,55.699999999999996,100.30000000000001,57.1,96.5,1352682,1382320,8,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,281.6395576315713,305.17178978005853,-38.279400094414,27.029404730760945,5.880952188110351,5.36512675170899
5CF,42,43,55.3,99.69999999999999,56.1,95.5,1351949,1381100,9,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,278.63889799652867,290.3657107276881,-43.43637655230045,16.15628049643954,-2.4883533782958933,7.00420692749023
5CF,42,43,54.699999999999996,99.30000000000001,57.3,97.9,1351462,1384034,10,2022-05-23T14:30:00Z,2022-05-23T20:30:00Z,1,302.36304867733764,343.787804996078,-14.036354635948014,48.379908704963036,-1.0738636322021464,8.189777532958981
5CF,43,44,56.1,95.5,58.9,95.1,1381100,1414896,1,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,312.7516558788896,355.7705340679861,-4.6018230369844355,62.352393679902626,-1.4330281970214855,-4.371190827026369
5CF,43,44,57.3,96.5,56.699999999999996,94.9,1382319,1414662,2,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,117.97446788342619,236.17769017707587,-19.555990453243727,-13.12906176597909,-3.493915228271484,-5.152934342651368
5CF,43,44,56.5,98.9,57.3,95.5,1385263,1415394,3,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,225.48880691576605,294.68556760981994,-40.87919224880361,18.825960753430426,-0.9852538220214824,-2.1679034051513675
5CF,43,44,56.3,99.30000000000001,58.5,95.1,1385754,1414898,4,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,351.70784092230116,315.89253471188516,-48.8389224728931,50.48319389720305,2.640769888916018,-2.7847091473388677
5CF,43,44,57.3,95.69999999999999,58.1,93.69999999999999,1381339,1413185,5,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,148.85145262391856,307.6068861138529,-23.52754473343869,18.15773843973976,-2.014997845458985,-6.247233912963869
5CF,43,44,56.9,99.1,58.9,96.30000000000001,1385506,1416366,6,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,277.77196996763405,324.4795245047422,-32.19746491032284,45.19198859585077,7.555817076416014,-3.5066014910888668
5CF,43,44,56.1,95.9,57.699999999999996,95.1,1381590,1414902,7,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,184.717834982516,345.03278929085644,-9.51843303012437,35.67773828167224,-6.075616790771483,-1.9137513739013667
5CF,43,44,57.1,96.5,58.699999999999996,95.5,1382320,1415387,8,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,187.80281417285158,342.0174495994846,-11.567602493610533,35.7075062228327,4.587800240478514,-6.537515084838871
5CF,43,44,56.1,95.5,56.1,94.1,1381100,1413685,9,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,87.12270494481723,270.58101761096725,-17.38342064485858,0.17628557484442378,-14.38629460327149,2.256355383911134
5CF,43,44,57.3,97.9,58.699999999999996,94.9,1384034,1414652,10,2022-05-24T15:30:00Z,2022-05-24T20:30:00Z,1,236.14661585308562,312.57969668858027,-34.691609073355146,31.93791006935205,7.5593253186035145,-5.350387662963867
5CF,44,45,58.9,95.1,58.699999999999996,93.1,1414896,1446747,1,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,117.73860844100558,259.9497363316097,-23.129650992520478,-4.107321948444737,5.352640363769531,-21.15647660522462
5CF,44,45,56.699999999999996,94.9,57.5,94.5,1414662,1448468,2,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,92.32866365369613,344.94464041612036,-4.785081579837282,17.825121827231616,0.6964055200195282,-30.930401722412128
5CF,44,45,57.3,95.5,57.1,93.1,1415394,1446755,3,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,146.7617350059635,262.28148017207707,-29.017695511251855,-3.941662797173614,-0.7680961596679722,-31.00822617553713
5CF,44,45,58.5,95.1,59.3,93.30000000000001,1414898,1446989,4,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,136.7637964348924,311.4271648802591,-20.4582129653924,18.08592439185882,4.545996730957032,-20.402607425537113
5CF,44,45,58.1,93.69999999999999,58.9,93.9,1413185,1447726,5,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,89.86880956968456,7.370441806760596,2.3000804247465805,17.814536513734456,0.9235835668945332,-25.84095808959962
5CF,44,45,58.9,96.30000000000001,60.1,92.30000000000001,1416366,1445760,6,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,262.99634272426647,302.2562226532764,-44.369589650026185,28.048983053518874,7.6283706372070315,-20.32241812866211
5CF,44,45,57.699999999999996,95.1,59.5,92.5,1414902,1446008,7,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,251.05924212362075,324.08965451229415,-29.37691842846685,40.64224590411509,0.9623987622070322,-24.719666253662126
5CF,44,45,58.699999999999996,95.5,58.5,93.9,1415387,1447728,8,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,95.65255581774987,257.2161085659656,-18.6108430995282,-4.230885705250891,5.78814555908203,-25.788384144287114
5CF,44,45,56.1,94.1,55.699999999999996,89.30000000000001,1413685,1442107,9,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,303.4789726874756,263.5556825962345,-60.17435720606418,-6.815498147543893,-10.61778557373048,-21.20580199584962
5CF,44,45,58.699999999999996,94.9,59.1,92.9,1414652,1446500,10,2022-05-25T15:30:00Z,2022-05-25T20:30:00Z,1,123.58885872395109,291.9859030444163,-22.863641163911474,9.247044604076866,4.6192775903320324,-20.22752273803712
5CF,45,46,58.699999999999996,93.1,60.9,92.1,1446747,1479811,1,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,251.43812742735295,347.53090632825683,-9.024976331207265,40.8849673651275,-12.124602159118647,-0.9200911743164079
5CF,45,46,57.5,94.5,60.5,91.1,1448468,1478588,2,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,387.0109537044542,331.13061462127934,-31.063380213224356,56.4459488440853,-9.277353038024902,-1.4931358032226567
5CF,45,46,57.1,93.1,60.3,90.5,1446755,1477854,3,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,386.93478572501806,338.1827902684878,-23.906589312478715,59.83138991435548,-6.41827676849365,-2.7964317993164065
5CF,45,46,59.3,93.30000000000001,60.9,89.9,1446989,1477116,4,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,259.8514233710507,314.76775079355747,-30.66899610024875,30.472190897917525,-13.829289073181146,-5.001041369628909
5CF,45,46,58.9,93.9,60.699999999999996,90.1,1447726,1477362,5,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,292.6944679481526,314.8617496142782,-34.48938412022587,34.381718085527204,-13.6915032333374,-4.3384436157226585
5CF,45,46,60.1,92.30000000000001,60.1,91.69999999999999,1445760,1479325,6,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,33.37879493064149,270.2600696162419,-5.54906391605318,0.025187768472883995,-10.898804502868654,-6.313451818847658
5CF,45,46,59.5,92.5,60.5,90.30000000000001,1446008,1477608,7,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,165.76336745222187,313.1745236792238,-20.09664047224702,18.886869224512488,-12.874653623962397,-6.8213199829101585
5CF,45,46,58.5,93.9,59.9,90.9,1447728,1478346,8,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,231.71236662033687,313.57653463974464,-27.90732486160617,26.60074955749026,-11.27086934661865,-0.861675158691407
5CF,45,46,55.699999999999996,89.30000000000001,59.5,90.69999999999999,1442107,1478103,9,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,431.3809278880856,10.599335203788769,13.191812203831462,70.63750028705687,-9.740332041931147,-1.5543388305664019
5CF,45,46,59.1,92.9,59.9,91.5,1446500,1479081,10,2022-05-26T15:30:00Z,2022-05-26T21:30:00Z,1,119.28750038947865,318.9409438502406,-13.025975494309536,14.979540396893652,-12.4067686630249,-0.05410992431640795
5CF,46,47,60.9,92.1,62.5,90.30000000000001,1479811,1511898,1,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,202.13019975083859,332.6805955644919,-30.841046895309447,59.7959223126763,-6.453282351684568,23.60047506103515
5CF,46,47,60.5,91.1,61.9,89.69999999999999,1478588,1511166,2,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,173.20654607226163,334.8541701362418,-24.469206090197584,52.210498635633925,-8.825366336059572,20.346589904785148
5CF,46,47,60.3,90.5,61.5,88.69999999999999,1477854,1509943,3,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,165.58985081895887,324.6294005630217,-31.86856900584437,44.964392329720404,-13.638427664184567,21.73086881103515
5CF,46,47,60.9,89.9,62.5,90.5,1477116,1512143,4,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,181.10725995872343,9.83207885070965,10.281514645497328,59.41767779472452,-5.028150320434566,18.44232213134765
5CF,46,47,60.699999999999996,90.1,61.3,90.30000000000001,1477362,1511904,5,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,67.72749430909933,9.106697508850232,3.56394194826623,22.269333280857243,-12.110886843872064,20.615583264160144
5CF,46,47,60.1,91.69999999999999,61.9,90.1,1479325,1511656,6,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,218.44207661572193,337.35140012940303,-27.965980529301053,67.13225987248153,-8.821663796997074,15.187230139160148
5CF,46,47,60.5,90.30000000000001,61.3,88.1,1477608,1509209,7,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,149.0011209938206,307.69957531180324,-39.19662442442547,30.341964025868602,-12.545755203247063,20.942627795410143
5CF,46,47,59.9,90.9,61.5,89.1,1478346,1510433,8,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,203.5705718517515,331.9079321238664,-31.870396479150823,59.80587932800896,-16.236063992309568,20.960937365722646
5CF,46,47,59.5,90.69999999999999,61.5,88.1,1478103,1509208,9,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,264.6701399412214,328.45807809570437,-46.032169838550004,75.11923508658371,-16.241590359497064,20.374255920410143
5CF,46,47,59.9,91.5,61.9,89.9,1479081,1511411,10,2022-05-27T16:30:00Z,2022-05-27T19:30:00Z,1,239.16011135333449,339.4066370287205,-27.967064916334227,74.553131176316,-11.762590750122072,15.19994791259765
5CF,47,48,62.5,90.30000000000001,62.28616,88.97598,1511898,1544484,1,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,72.50796271248453,251.39839648293787,-36.219428689471066,-10.73966164278794,-0.46696868591308527,0.8722291717529301
5CF,47,48,61.9,89.69999999999999,62.28616,88.97598,1511166,1544484,2,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,57.29333693450625,319.0095827630752,-20.698034774174648,22.391525546312995,3.9794461578369194,10.147300460815439
5CF,47,48,61.5,88.69999999999999,62.28616,88.97598,1509943,1544484,3,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,88.8061179028028,9.283035845719212,5.1747579446890954,44.535753557344194,5.540879360961919,8.538119796752934
5CF,47,48,62.5,90.5,62.28616,88.97598,1512143,1544484,4,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,82.34713358826757,253.8534678997307,-41.392642443371756,-10.619578106598809,-0.24540520935058527,0.8591510467529302
5CF,47,48,61.3,90.30000000000001,62.28616,88.97598,1511904,1544484,5,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,130.21113965993348,328.1441316041247,-36.22122505004464,56.04916090276403,5.856752993774421,10.65730690612794
5CF,47,48,61.9,90.1,62.28616,88.97598,1511656,1544484,6,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,72.7981397189981,306.735187565346,-31.046067237167698,22.551056503440265,3.658506509399418,9.771796554565437
5CF,47,48,61.3,88.1,62.28616,88.97598,1509209,1544484,7,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,119.21733944078974,22.420482711596833,20.698920389713443,55.786903837566705,9.093820962524424,5.958851632690431
5CF,47,48,61.5,89.1,62.28616,88.97598,1510433,1544484,8,2022-05-28T16:30:00Z,2022-05-28T18:30:00Z,1,87.85498870605304,355.79787153636516,-5.174757944688419,44.53575355734421,4.412532485961919,10.183467453002937
