tag_id,stap_id,type,lat,lon,ind,j,interp,known
5D8,21,simulation,34.8125,106.3125,22362,3,,FALSE
5D8,21,simulation,33.5625,106.8125,23364,4,,FALSE
5D8,21,simulation,33.3125,105.0625,19894,5,,FALSE
5D8,21,simulation,32.4375,105.3125,20397,6,,FALSE
5D8,21,simulation,33.0625,106.3125,22376,7,,FALSE
5D8,21,simulation,32.5625,104.0625,17916,8,,FALSE
5D8,21,simulation,33.5625,105.6875,21132,9,,FALSE
5D8,21,simulation,34.1875,107.1875,24103,10,,FALSE
5D8,22,simulation,34.4375,105.3125,20381,1,,FALSE
5D8,22,simulation,34.6875,105.3125,20379,2,,FALSE
5D8,22,simulation,34.0625,106.5625,22864,3,,FALSE
5D8,22,simulation,34.3125,106.8125,23358,4,,FALSE
5D8,22,simulation,34.6875,105.5625,20875,5,,FALSE
5D8,22,simulation,32.4375,104.6875,19157,6,,FALSE
5D8,22,simulation,33.3125,107.4375,24606,7,,FALSE
5D8,22,simulation,33.6875,104.4375,18651,8,,FALSE
5D8,22,simulation,33.4375,104.6875,19149,9,,FALSE
5D8,22,simulation,35.8125,105.3125,20370,10,,FALSE
5D8,23,simulation,36.8125,103.6875,17138,1,,FALSE
5D8,23,simulation,36.3125,102.5625,14910,2,,FALSE
5D8,23,simulation,36.1875,103.0625,15903,3,,FALSE
5D8,23,simulation,35.5625,104.6875,19132,4,,FALSE
5D8,23,simulation,35.9375,102.9375,15657,5,,FALSE
5D8,23,simulation,35.8125,102.4375,14666,6,,FALSE
5D8,23,simulation,36.3125,102.5625,14910,7,,FALSE
5D8,23,simulation,36.4375,102.8125,15405,8,,FALSE
5D8,23,simulation,35.5625,104.0625,17892,9,,FALSE
5D8,23,simulation,36.0625,103.0625,15904,10,,FALSE
5D8,24,simulation,37.00182899,101.751121,13416,1,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,2,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,3,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,4,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,5,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,6,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,7,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,8,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,9,,TRUE
5D8,24,simulation,37.00182899,101.751121,13416,10,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,1,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,2,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,3,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,4,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,5,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,6,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,7,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,8,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,9,,TRUE
5E5,1,simulation,37.044269,101.725552,13168,10,,TRUE
5E5,2,simulation,32.1875,105.4375,20647,1,,FALSE
5E5,2,simulation,31.8125,105.4375,20650,2,,FALSE
5E5,2,simulation,33.3125,107.1875,24110,3,,FALSE
5E5,2,simulation,34.5625,108.4375,26580,4,,FALSE
5E5,2,simulation,34.8125,108.8125,27322,5,,FALSE
5E5,2,simulation,32.5625,106.9375,23620,6,,FALSE
5E5,2,simulation,34.0625,108.3125,26336,7,,FALSE
5E5,2,simulation,31.9375,105.5625,20897,8,,FALSE
5E5,2,simulation,31.9375,106.1875,22137,9,,FALSE
5E5,2,simulation,32.3125,106.3125,22382,10,,FALSE
5E5,3,simulation,31.3125,112.0625,33798,1,,FALSE
5E5,3,simulation,30.6875,111.4375,32563,2,,FALSE
5E5,3,simulation,31.6875,112.0625,33795,3,,FALSE
5E5,3,simulation,32.0625,113.0625,35776,4,,FALSE
5E5,3,simulation,31.6875,112.6875,35035,5,,FALSE
5E5,3,simulation,31.1875,111.6875,33055,6,,FALSE
5E5,3,simulation,30.4375,111.5625,32813,7,,FALSE
5E5,3,simulation,31.6875,111.8125,33299,8,,FALSE
5E5,3,simulation,30.6875,111.4375,32563,9,,FALSE
5E5,3,simulation,31.6875,111.9375,33547,10,,FALSE
5E5,4,simulation,,,,1,,FALSE
5E5,4,simulation,,,,2,,FALSE
5E5,4,simulation,,,,3,,FALSE
5E5,4,simulation,,,,4,,FALSE
5E5,4,simulation,,,,5,,FALSE
5E5,4,simulation,,,,6,,FALSE
5E5,4,simulation,,,,7,,FALSE
5E5,4,simulation,,,,8,,FALSE
5E5,4,simulation,,,,9,,FALSE
5E5,4,simulation,,,,10,,FALSE
5E5,5,simulation,,,,1,,FALSE
5E5,5,simulation,,,,2,,FALSE
5E5,5,simulation,,,,3,,FALSE
5E5,5,simulation,,,,4,,FALSE
5E5,5,simulation,,,,5,,FALSE
5E5,5,simulation,,,,6,,FALSE
5E5,5,simulation,,,,7,,FALSE
5E5,5,simulation,,,,8,,FALSE
5E5,5,simulation,,,,9,,FALSE
5E5,5,simulation,,,,10,,FALSE
5E5,6,simulation,,,,1,,FALSE
5E5,6,simulation,,,,2,,FALSE
5E5,6,simulation,,,,3,,FALSE
5E5,6,simulation,,,,4,,FALSE
5E5,6,simulation,,,,5,,FALSE
5E5,6,simulation,,,,6,,FALSE
5E5,6,simulation,,,,7,,FALSE
5E5,6,simulation,,,,8,,FALSE
5E5,6,simulation,,,,9,,FALSE
5E5,6,simulation,,,,10,,FALSE
5E5,7,simulation,,,,1,,FALSE
5E5,7,simulation,,,,2,,FALSE
5E5,7,simulation,,,,3,,FALSE
5E5,7,simulation,,,,4,,FALSE
5E5,7,simulation,,,,5,,FALSE
5E5,7,simulation,,,,6,,FALSE
5E5,7,simulation,,,,7,,FALSE
5E5,7,simulation,,,,8,,FALSE
5E5,7,simulation,,,,9,,FALSE
5E5,7,simulation,,,,10,,FALSE
5E5,8,simulation,,,,1,,FALSE
5E5,8,simulation,,,,2,,FALSE
5E5,8,simulation,,,,3,,FALSE
5E5,8,simulation,,,,4,,FALSE
5E5,8,simulation,,,,5,,FALSE
5E5,8,simulation,,,,6,,FALSE
5E5,8,simulation,,,,7,,FALSE
5E5,8,simulation,,,,8,,FALSE
5E5,8,simulation,,,,9,,FALSE
5E5,8,simulation,,,,10,,FALSE
5E5,9,simulation,,,,1,,FALSE
5E5,9,simulation,,,,2,,FALSE
5E5,9,simulation,,,,3,,FALSE
5E5,9,simulation,,,,4,,FALSE
5E5,9,simulation,,,,5,,FALSE
5E5,9,simulation,,,,6,,FALSE
5E5,9,simulation,,,,7,,FALSE
5E5,9,simulation,,,,8,,FALSE
5E5,9,simulation,,,,9,,FALSE
5E5,9,simulation,,,,10,,FALSE
5E5,10,simulation,,,,1,,FALSE
5E5,10,simulation,,,,2,,FALSE
5E5,10,simulation,,,,3,,FALSE
5E5,10,simulation,,,,4,,FALSE
5E5,10,simulation,,,,5,,FALSE
5E5,10,simulation,,,,6,,FALSE
5E5,10,simulation,,,,7,,FALSE
5E5,10,simulation,,,,8,,FALSE
5E5,10,simulation,,,,9,,FALSE
5E5,10,simulation,,,,10,,FALSE
5E5,11,simulation,16.3125,100.8125,11598,1,,FALSE
5E5,11,simulation,13.6875,101.5625,13107,2,,FALSE
5E5,11,simulation,14.4375,99.6875,9381,3,,FALSE
5E5,11,simulation,14.0625,102.9375,15832,4,,FALSE
5E5,11,simulation,15.1875,100.0625,10119,5,,FALSE
5E5,11,simulation,14.3125,103.4375,16822,6,,FALSE
5E5,11,simulation,15.3125,100.3125,10614,7,,FALSE
5E5,11,simulation,15.0625,100.8125,11608,8,,FALSE
5E5,11,simulation,15.1875,101.0625,12103,9,,FALSE
5E5,11,simulation,14.9375,100.6875,11361,10,,FALSE
5E5,12,simulation,18.5625,100.0625,10092,1,,FALSE
5E5,12,simulation,18.0625,100.9375,11832,2,,FALSE
5E5,12,simulation,18.3125,101.0625,12078,3,,FALSE
5E5,12,simulation,18.3125,102.0625,14062,4,,FALSE
5E5,12,simulation,18.0625,104.4375,18776,5,,FALSE
5E5,12,simulation,18.5625,102.6875,15300,6,,FALSE
5E5,12,simulation,18.4375,100.3125,10589,7,,FALSE
5E5,12,simulation,16.8125,104.0625,18042,8,,FALSE
5E5,12,simulation,18.8125,100.6875,11330,9,,FALSE
5E5,12,simulation,18.6875,101.9375,13811,10,,FALSE
5E5,13,simulation,22.0625,105.1875,20232,1,,FALSE
5E5,13,simulation,22.4375,104.5625,18989,2,,FALSE
5E5,13,simulation,22.1875,103.3125,16511,3,,FALSE
5E5,13,simulation,21.5625,104.9375,19740,4,,FALSE
5E5,13,simulation,20.9375,103.9375,17761,5,,FALSE
5E5,13,simulation,21.9375,104.6875,19241,6,,FALSE
5E5,13,simulation,21.5625,104.9375,19740,7,,FALSE
5E5,13,simulation,22.9375,106.3125,22457,8,,FALSE
5E5,13,simulation,21.9375,104.8125,19489,9,,FALSE
5E5,13,simulation,23.0625,103.8125,17496,10,,FALSE
5E5,14,simulation,22.6875,104.9375,19731,1,,FALSE
5E5,14,simulation,22.8125,104.6875,19234,2,,FALSE
5E5,14,simulation,22.5625,104.3125,18492,3,,FALSE
5E5,14,simulation,21.3125,104.6875,19246,4,,FALSE
5E5,14,simulation,20.6875,104.6875,19251,5,,FALSE
5E5,14,simulation,23.0625,105.1875,20224,6,,FALSE
5E5,14,simulation,21.5625,104.6875,19244,7,,FALSE
5E5,14,simulation,24.0625,105.8125,21456,8,,FALSE
5E5,14,simulation,23.3125,105.5625,20966,9,,FALSE
5E5,14,simulation,23.3125,104.0625,17990,10,,FALSE
5E5,15,simulation,24.6875,106.3125,22443,1,,FALSE
5E5,15,simulation,25.9375,107.4375,24665,2,,FALSE
5E5,15,simulation,28.0625,106.6875,23160,3,,FALSE
5E5,15,simulation,23.8125,105.9375,21706,4,,FALSE
5E5,15,simulation,24.3125,106.0625,21950,5,,FALSE
5E5,15,simulation,28.0625,106.5625,22912,6,,FALSE
5E5,15,simulation,24.6875,106.5625,22939,7,,FALSE
5E5,15,simulation,26.0625,108.4375,26648,8,,FALSE
5E5,15,simulation,25.6875,105.1875,20203,9,,FALSE
5E5,15,simulation,28.3125,106.3125,22414,10,,FALSE
5E5,16,simulation,29.1875,105.0625,19927,1,,FALSE
5E5,16,simulation,30.1875,105.3125,20415,2,,FALSE
5E5,16,simulation,29.0625,104.6875,19184,3,,FALSE
5E5,16,simulation,28.6875,105.6875,21171,4,,FALSE
5E5,16,simulation,28.9375,105.5625,20921,5,,FALSE
5E5,16,simulation,29.4375,104.9375,19677,6,,FALSE
5E5,16,simulation,28.8125,105.5625,20922,7,,FALSE
5E5,16,simulation,29.0625,105.3125,20424,8,,FALSE
5E5,16,simulation,28.9375,105.1875,20177,9,,FALSE
5E5,16,simulation,29.1875,105.0625,19927,10,,FALSE
5E5,17,simulation,32.8125,105.4375,20642,1,,FALSE
5E5,17,simulation,32.9375,105.3125,20393,2,,FALSE
5E5,17,simulation,33.3125,106.9375,23614,3,,FALSE
5E5,17,simulation,33.4375,106.9375,23613,4,,FALSE
5E5,17,simulation,32.4375,106.0625,21885,5,,FALSE
5E5,17,simulation,33.9375,108.1875,26089,6,,FALSE
5E5,17,simulation,32.8125,105.4375,20642,7,,FALSE
5E5,17,simulation,32.3125,105.6875,21142,8,,FALSE
5E5,17,simulation,32.3125,105.6875,21142,9,,FALSE
5E5,17,simulation,32.8125,105.6875,21138,10,,FALSE
5E5,18,simulation,35.5625,103.4375,16652,1,,FALSE
5E5,18,simulation,34.9375,103.5625,16905,2,,FALSE
5E5,18,simulation,37.0625,104.5625,18872,3,,FALSE
5E5,18,simulation,34.5625,103.9375,17652,4,,FALSE
5E5,18,simulation,35.5625,105.0625,19876,5,,FALSE
5E5,18,simulation,37.3125,103.6875,17134,6,,FALSE
5E5,18,simulation,36.5625,105.0625,19868,7,,FALSE
5E5,18,simulation,35.4375,104.9375,19629,8,,FALSE
5E5,18,simulation,34.6875,103.9375,17651,9,,FALSE
5E5,18,simulation,36.0625,104.5625,18880,10,,FALSE
5E5,19,simulation,36.3125,102.6875,15158,1,,FALSE
5E5,19,simulation,36.1875,103.5625,16895,2,,FALSE
5E5,19,simulation,35.9375,102.5625,14913,3,,FALSE
5E5,19,simulation,35.5625,103.9375,17644,4,,FALSE
5E5,19,simulation,35.9375,104.3125,18385,5,,FALSE
5E5,19,simulation,36.3125,102.6875,15158,6,,FALSE
5E5,19,simulation,35.8125,102.6875,15162,7,,FALSE
5E5,19,simulation,36.3125,102.9375,15654,8,,FALSE
5E5,19,simulation,35.8125,102.8125,15410,9,,FALSE
5E5,19,simulation,36.4375,102.6875,15157,10,,FALSE
5E5,20,simulation,37.044269,101.725552,13168,1,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,2,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,3,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,4,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,5,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,6,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,7,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,8,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,9,,TRUE
5E5,20,simulation,37.044269,101.725552,13168,10,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,1,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,2,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,3,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,4,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,5,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,6,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,7,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,8,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,9,,TRUE
5E7,1,simulation,37.04428903,101.724188,13168,10,,TRUE
5E7,2,simulation,36.6875,103.6875,17139,1,,FALSE
5E7,2,simulation,36.9375,104.1875,18129,2,,FALSE
5E7,2,simulation,37.0625,104.3125,18376,3,,FALSE
5E7,2,simulation,36.0625,103.8125,17392,4,,FALSE
5E7,2,simulation,36.5625,104.1875,18132,5,,FALSE
5E7,2,simulation,35.9375,104.0625,17889,6,,FALSE
5E7,2,simulation,36.4375,103.9375,17637,7,,FALSE
5E7,2,simulation,36.6875,103.3125,16395,8,,FALSE
5E7,2,simulation,36.0625,103.1875,16152,9,,FALSE
5E7,2,simulation,36.0625,103.1875,16152,10,,FALSE
5E7,3,simulation,35.4375,102.9375,15661,1,,FALSE
5E7,3,simulation,35.3125,104.1875,18142,2,,FALSE
5E7,3,simulation,36.5625,102.3125,14412,3,,FALSE
5E7,3,simulation,36.3125,102.9375,15654,4,,FALSE
5E7,3,simulation,35.5625,104.8125,19380,5,,FALSE
5E7,3,simulation,35.6875,103.0625,15907,6,,FALSE
5E7,3,simulation,36.3125,102.9375,15654,7,,FALSE
5E7,3,simulation,36.3125,104.3125,18382,8,,FALSE
5E7,3,simulation,36.0625,102.3125,14416,9,,FALSE
5E7,3,simulation,35.4375,103.3125,16405,10,,FALSE
5E7,4,simulation,36.0625,104.9375,19624,1,,FALSE
5E7,4,simulation,33.5625,103.8125,17412,2,,FALSE
5E7,4,simulation,33.9375,104.1875,18153,3,,FALSE
5E7,4,simulation,33.9375,104.0625,17905,4,,FALSE
5E7,4,simulation,34.4375,105.0625,19885,5,,FALSE
5E7,4,simulation,33.8125,105.1875,20138,6,,FALSE
5E7,4,simulation,33.9375,103.6875,17161,7,,FALSE
5E7,4,simulation,34.9375,104.8125,19385,8,,FALSE
5E7,4,simulation,33.6875,104.1875,18155,9,,FALSE
5E7,4,simulation,35.6875,105.3125,20371,10,,FALSE
5E7,5,simulation,35.9375,104.3125,18385,1,,FALSE
5E7,5,simulation,34.0625,103.4375,16664,2,,FALSE
5E7,5,simulation,34.0625,104.8125,19392,3,,FALSE
5E7,5,simulation,34.5625,104.8125,19388,4,,FALSE
5E7,5,simulation,34.4375,105.1875,20133,5,,FALSE
5E7,5,simulation,33.8125,104.0625,17906,6,,FALSE
5E7,5,simulation,34.3125,104.1875,18150,7,,FALSE
5E7,5,simulation,35.3125,104.4375,18638,8,,FALSE
5E7,5,simulation,33.9375,104.1875,18153,9,,FALSE
5E7,5,simulation,35.8125,104.6875,19130,10,,FALSE
5E7,6,simulation,35.5625,105.5625,20868,1,,FALSE
5E7,6,simulation,33.9375,104.5625,18897,2,,FALSE
5E7,6,simulation,34.4375,105.1875,20133,3,,FALSE
5E7,6,simulation,34.4375,105.3125,20381,4,,FALSE
5E7,6,simulation,34.5625,105.1875,20132,5,,FALSE
5E7,6,simulation,33.9375,104.8125,19393,6,,FALSE
5E7,6,simulation,34.1875,104.9375,19639,7,,FALSE
5E7,6,simulation,34.3125,105.0625,19886,8,,FALSE
5E7,6,simulation,34.5625,104.9375,19636,9,,FALSE
5E7,6,simulation,35.1875,105.3125,20375,10,,FALSE
5E7,7,simulation,33.0625,107.6875,25104,1,,FALSE
5E7,7,simulation,31.6875,108.3125,26355,2,,FALSE
5E7,7,simulation,34.3125,108.4375,26582,3,,FALSE
5E7,7,simulation,32.0625,110.0625,29824,4,,FALSE
5E7,7,simulation,31.5625,107.3125,24372,5,,FALSE
5E7,7,simulation,32.5625,106.5625,22876,6,,FALSE
5E7,7,simulation,34.3125,106.9375,23606,7,,FALSE
5E7,7,simulation,33.6875,110.9375,31547,8,,FALSE
5E7,7,simulation,33.5625,112.3125,34276,9,,FALSE
5E7,7,simulation,34.6875,107.9375,25587,10,,FALSE
5E7,8,simulation,30.9375,110.4375,30577,1,,FALSE
5E7,8,simulation,31.1875,109.6875,29087,2,,FALSE
5E7,8,simulation,32.4375,110.3125,30317,3,,FALSE
5E7,8,simulation,30.4375,109.8125,29341,4,,FALSE
5E7,8,simulation,32.0625,109.8125,29328,5,,FALSE
5E7,8,simulation,30.0625,110.1875,30088,6,,FALSE
5E7,8,simulation,31.4375,110.5625,30821,7,,FALSE
5E7,8,simulation,31.3125,111.1875,32062,8,,FALSE
5E7,8,simulation,29.6875,109.6875,29099,9,,FALSE
5E7,8,simulation,29.8125,110.1875,30090,10,,FALSE
5E7,9,simulation,30.1875,112.3125,34303,1,,FALSE
5E7,9,simulation,30.4375,111.6875,33061,2,,FALSE
5E7,9,simulation,29.5625,111.8125,33316,3,,FALSE
5E7,9,simulation,29.5625,111.3125,32324,4,,FALSE
5E7,9,simulation,30.1875,111.8125,33311,5,,FALSE
5E7,9,simulation,29.5625,112.4375,34556,6,,FALSE
5E7,9,simulation,30.3125,112.3125,34302,7,,FALSE
5E7,9,simulation,30.6875,111.8125,33307,8,,FALSE
5E7,9,simulation,30.3125,112.1875,34054,9,,FALSE
5E7,9,simulation,29.4375,112.4375,34557,10,,FALSE
5E7,10,simulation,27.8125,112.8125,35314,1,,FALSE
5E7,10,simulation,27.1875,112.1875,34079,2,,FALSE
5E7,10,simulation,28.9375,111.0625,31833,3,,FALSE
5E7,10,simulation,28.4375,113.0625,35805,4,,FALSE
5E7,10,simulation,27.6875,113.0625,35811,5,,FALSE
5E7,10,simulation,27.9375,114.8125,39281,6,,FALSE
5E7,10,simulation,27.0625,112.3125,34328,7,,FALSE
5E7,10,simulation,27.1875,113.9375,37551,8,,FALSE
5E7,10,simulation,28.8125,112.9375,35554,9,,FALSE
5E7,10,simulation,27.4375,112.5625,34821,10,,FALSE
5E7,11,simulation,26.4375,112.8125,35325,1,,FALSE
5E7,11,simulation,26.8125,112.5625,34826,2,,FALSE
5E7,11,simulation,28.0625,111.4375,32584,3,,FALSE
5E7,11,simulation,28.0625,111.6875,33080,4,,FALSE
5E7,11,simulation,26.6875,112.9375,35571,5,,FALSE
5E7,11,simulation,26.6875,114.5625,38795,6,,FALSE
5E7,11,simulation,25.6875,112.4375,34587,7,,FALSE
5E7,11,simulation,27.5625,113.5625,36804,8,,FALSE
5E7,11,simulation,27.5625,112.9375,35564,9,,FALSE
5E7,11,simulation,26.6875,113.5625,36811,10,,FALSE
5E7,12,simulation,,,,1,,FALSE
5E7,12,simulation,,,,2,,FALSE
5E7,12,simulation,,,,3,,FALSE
5E7,12,simulation,,,,4,,FALSE
5E7,12,simulation,,,,5,,FALSE
5E7,12,simulation,,,,6,,FALSE
5E7,12,simulation,,,,7,,FALSE
5E7,12,simulation,,,,8,,FALSE
5E7,12,simulation,,,,9,,FALSE
5E7,12,simulation,,,,10,,FALSE
5E7,13,simulation,,,,1,,FALSE
5E7,13,simulation,,,,2,,FALSE
5E7,13,simulation,,,,3,,FALSE
5E7,13,simulation,,,,4,,FALSE
5E7,13,simulation,,,,5,,FALSE
5E7,13,simulation,,,,6,,FALSE
5E7,13,simulation,,,,7,,FALSE
5E7,13,simulation,,,,8,,FALSE
5E7,13,simulation,,,,9,,FALSE
5E7,13,simulation,,,,10,,FALSE
5E7,14,simulation,,,,1,,FALSE
5E7,14,simulation,,,,2,,FALSE
5E7,14,simulation,,,,3,,FALSE
5E7,14,simulation,,,,4,,FALSE
5E7,14,simulation,,,,5,,FALSE
5E7,14,simulation,,,,6,,FALSE
5E7,14,simulation,,,,7,,FALSE
5E7,14,simulation,,,,8,,FALSE
5E7,14,simulation,,,,9,,FALSE
5E7,14,simulation,,,,10,,FALSE
5E7,15,simulation,13.3125,103.0625,16086,1,,FALSE
5E7,15,simulation,13.6875,103.5625,17075,2,,FALSE
5E7,15,simulation,13.4375,103.3125,16581,3,,FALSE
5E7,15,simulation,13.6875,103.4375,16827,4,,FALSE
5E7,15,simulation,14.9375,100.5625,11113,5,,FALSE
5E7,15,simulation,13.5625,103.1875,16332,6,,FALSE
5E7,15,simulation,12.5625,103.4375,16836,7,,FALSE
5E7,15,simulation,13.1875,103.3125,16583,8,,FALSE
5E7,15,simulation,13.5625,102.8125,15588,9,,FALSE
5E7,15,simulation,13.9375,101.0625,12113,10,,FALSE
5E7,16,simulation,15.5625,107.8125,25492,1,,FALSE
5E7,16,simulation,15.4375,101.9375,13837,2,,FALSE
5E7,16,simulation,17.0625,102.4375,14816,3,,FALSE
5E7,16,simulation,16.6875,103.5625,17051,4,,FALSE
5E7,16,simulation,18.1875,103.0625,16047,5,,FALSE
5E7,16,simulation,16.6875,103.4375,16803,6,,FALSE
5E7,16,simulation,16.9375,105.6875,21265,7,,FALSE
5E7,16,simulation,16.3125,102.0625,14078,8,,FALSE
5E7,16,simulation,16.3125,100.8125,11598,9,,FALSE
5E7,16,simulation,15.9375,104.9375,19785,10,,FALSE
5E7,17,simulation,23.0625,106.4375,22704,1,,FALSE
5E7,17,simulation,17.9375,105.1875,20265,2,,FALSE
5E7,17,simulation,17.5625,105.9375,21756,3,,FALSE
5E7,17,simulation,20.9375,102.8125,15529,4,,FALSE
5E7,17,simulation,20.3125,104.6875,19254,5,,FALSE
5E7,17,simulation,20.9375,103.6875,17265,6,,FALSE
5E7,17,simulation,17.0625,106.6875,23248,7,,FALSE
5E7,17,simulation,21.3125,102.4375,14782,8,,FALSE
5E7,17,simulation,21.5625,101.1875,12300,9,,FALSE
5E7,17,simulation,17.0625,106.3125,22504,10,,FALSE
5E7,18,simulation,20.9375,105.1875,20241,1,,FALSE
5E7,18,simulation,21.1875,109.9375,29663,2,,FALSE
5E7,18,simulation,20.9375,106.9375,23713,3,,FALSE
5E7,18,simulation,20.6875,106.4375,22723,4,,FALSE
5E7,18,simulation,22.3125,108.9375,27670,5,,FALSE
5E7,18,simulation,21.4375,107.6875,25197,6,,FALSE
5E7,18,simulation,19.1875,105.5625,20999,7,,FALSE
5E7,18,simulation,21.4375,106.6875,23213,8,,FALSE
5E7,18,simulation,20.6875,105.5625,20987,9,,FALSE
5E7,18,simulation,21.6875,107.8125,25443,10,,FALSE
5E7,19,simulation,21.4375,106.6875,23213,1,,FALSE
5E7,19,simulation,22.3125,112.3125,34366,2,,FALSE
5E7,19,simulation,21.5625,106.3125,22468,3,,FALSE
5E7,19,simulation,21.6875,107.4375,24699,4,,FALSE
5E7,19,simulation,22.9375,111.5625,32873,5,,FALSE
5E7,19,simulation,23.5625,110.0625,29892,6,,FALSE
5E7,19,simulation,21.1875,105.0625,19991,7,,FALSE
5E7,19,simulation,21.5625,110.5625,30900,8,,FALSE
5E7,19,simulation,21.4375,107.3125,24453,9,,FALSE
5E7,19,simulation,22.3125,108.8125,27422,10,,FALSE
5E7,20,simulation,23.9375,108.5625,26913,1,,FALSE
5E7,20,simulation,24.3125,109.0625,27902,2,,FALSE
5E7,20,simulation,23.5625,108.0625,25924,3,,FALSE
5E7,20,simulation,24.1875,109.4375,28647,4,,FALSE
5E7,20,simulation,24.4375,110.0625,29885,5,,FALSE
5E7,20,simulation,24.0625,109.8125,29392,6,,FALSE
5E7,20,simulation,23.3125,108.1875,26174,7,,FALSE
5E7,20,simulation,24.9375,108.8125,27401,8,,FALSE
5E7,20,simulation,24.1875,109.5625,28895,9,,FALSE
5E7,20,simulation,25.4375,109.4375,28637,10,,FALSE
5E7,21,simulation,24.0625,109.0625,27904,1,,FALSE
5E7,21,simulation,24.5625,107.9375,25668,2,,FALSE
5E7,21,simulation,24.3125,108.9375,27654,3,,FALSE
5E7,21,simulation,24.4375,108.6875,27157,4,,FALSE
5E7,21,simulation,25.0625,109.4375,28640,5,,FALSE
5E7,21,simulation,25.1875,109.3125,28391,6,,FALSE
5E7,21,simulation,24.4375,108.4375,26661,7,,FALSE
5E7,21,simulation,25.0625,109.3125,28392,8,,FALSE
5E7,21,simulation,24.6875,108.8125,27403,9,,FALSE
5E7,21,simulation,25.1875,109.3125,28391,10,,FALSE
5E7,22,simulation,25.6875,105.8125,21443,1,,FALSE
5E7,22,simulation,27.5625,108.6875,27132,2,,FALSE
5E7,22,simulation,28.1875,106.8125,23407,3,,FALSE
5E7,22,simulation,25.6875,106.1875,22187,4,,FALSE
5E7,22,simulation,25.5625,110.5625,30868,5,,FALSE
5E7,22,simulation,25.9375,107.8125,25409,6,,FALSE
5E7,22,simulation,27.6875,108.3125,26387,7,,FALSE
5E7,22,simulation,28.0625,111.0625,31840,8,,FALSE
5E7,22,simulation,26.4375,108.4375,26645,9,,FALSE
5E7,22,simulation,26.5625,109.4375,28628,10,,FALSE
5E7,23,simulation,28.0625,109.1875,28120,1,,FALSE
5E7,23,simulation,28.9375,109.6875,29105,2,,FALSE
5E7,23,simulation,28.8125,109.1875,28114,3,,FALSE
5E7,23,simulation,29.0625,109.3125,28360,4,,FALSE
5E7,23,simulation,28.9375,110.3125,30345,5,,FALSE
5E7,23,simulation,28.9375,109.5625,28857,6,,FALSE
5E7,23,simulation,29.5625,109.9375,29596,7,,FALSE
5E7,23,simulation,29.4375,110.0625,29845,8,,FALSE
5E7,23,simulation,28.8125,108.9375,27618,9,,FALSE
5E7,23,simulation,28.5625,108.9375,27620,10,,FALSE
5E7,24,simulation,28.1875,108.6875,27127,1,,FALSE
5E7,24,simulation,30.5625,109.3125,28348,2,,FALSE
5E7,24,simulation,30.1875,107.4375,24631,3,,FALSE
5E7,24,simulation,30.6875,108.4375,26611,4,,FALSE
5E7,24,simulation,29.8125,107.9375,25626,5,,FALSE
5E7,24,simulation,30.3125,106.9375,23638,6,,FALSE
5E7,24,simulation,27.6875,108.1875,26139,7,,FALSE
5E7,24,simulation,29.6875,109.8125,29347,8,,FALSE
5E7,24,simulation,30.4375,107.5625,24877,9,,FALSE
5E7,24,simulation,29.0625,107.6875,25136,10,,FALSE
5E7,25,simulation,31.4375,107.9375,25613,1,,FALSE
5E7,25,simulation,34.0625,106.5625,22864,2,,FALSE
5E7,25,simulation,32.5625,108.3125,26348,3,,FALSE
5E7,25,simulation,31.5625,108.6875,27100,4,,FALSE
